epoch,loss,test_loss(cost),wight,bias,n_grad
686, 362.6848019422175, 385.7670728079488, [-0.13497657 40.49843543], 0.3643931968004756, [-0.9367346   5.20417566]
687, 532.4907354487684, 386.03425492974407, [-0.17731614 40.62263674], 0.3643931968004756, [-3.79561999  4.12927654]
688, 671.4739550205361, 385.95340791194906, [ 0.33063929 40.12502042], 0.3643931968004756, [-7.1487135 -0.0737027]
689, 692.9104789504046, 386.1275251528956, [ 0.37624844 40.15310945], 0.3643931968004756, [10.14767231 32.02579741]
690, 704.8346085666303, 386.16148391741757, [ 0.30577721 40.2701023 ], 0.3643931968004756, [22.49571242 22.09315023]
691, 231.04097356699148, 385.35354178920124, [-0.05599993 40.2606952 ], 0.3643931968004756, [-1.07413203 -6.20674222]
692, 716.1384037003105, 385.696328119584, [ 0.05282718 40.3263781 ], 0.3643931968004756, [25.73237853 37.74477611]
693, 478.81679238911886, 385.4871412608936, [ 0.12546817 40.14377724], 0.3643931968004756, [-17.37492825 -11.78543063]
694, 360.8679718857013, 386.9418791582356, [ 0.06353766 40.7900644 ], 0.3643931968004756, [ -0.07517156 -11.85453121]
695, 449.37220571404407, 386.12560936516223, [ 0.10402516 40.46657979], 0.3643931968004756, [-6.32659842 13.52230242]
696, 633.1717961524206, 386.0181383623496, [ 0.27684896 40.2357023 ], 0.3643931968004756, [33.8761024  23.05507178]
697, 684.9571484614784, 384.89457435816144, [ 0.05601223 39.84490621], 0.3643931968004756, [  4.68843211 -12.25568714]
698, 158.81460131504494, 384.907995173894, [-0.32621478 40.23198729], 0.3643931968004756, [-13.52720364  15.49255727]
699, 172.67696936491848, 385.3714024584522, [-4.01708813e-02  4.02556984e+01], 0.3643931968004756, [ -5.8477239  -11.12203385]
700, 412.29432226593883, 385.6592809392119, [ 0.21504457 40.12476541], 0.3643931968004756, [-12.48381957  -2.39832342]
701, 695.9268639870269, 386.8251054963621, [ 0.35795533 40.50138035], 0.3643931968004756, [12.87517054 16.11953234]
702, 288.07009793925664, 386.32668848213666, [ 0.12286323 40.53054369], 0.3643931968004756, [ 8.32472607 -4.60642406]
703, 297.3137697576382, 386.20118364762106, [ 0.09604265 40.50370697], 0.3643931968004756, [6.12451311 3.68243124]
704, 349.78434942432426, 386.2445318347484, [ 0.31495664 40.29869195], 0.3643931968004756, [ 5.33384309 -6.0358295 ]
705, 276.4400129602331, 385.47621574926495, [-0.06003102 40.322294  ], 0.3643931968004756, [-9.12928773 -4.48964252]
706, 310.7999221609041, 385.8429877714165, [ 0.27680747 40.14222488], 0.3643931968004756, [-17.44345511   6.81878719]
707, 260.0552187849322, 385.6216711228576, [ 0.24318443 40.06156066], 0.3643931968004756, [-17.90180482 -15.69619276]
708, 848.4435455674933, 386.13839147975204, [ 0.38282762 40.14891591], 0.3643931968004756, [25.78523692 -3.08962437]
709, 356.2971192857094, 385.3910610719096, [ 0.12787982 40.08524945], 0.3643931968004756, [-0.58101323 10.65887699]
710, 331.11994747681575, 384.95592102311974, [3.73493367e-02 3.99230143e+01], 0.3643931968004756, [ 3.52963684 -1.75537106]
711, 78.7416273427414, 386.57923099325956, [ 0.46494958 40.2565006 ], 0.3643931968004756, [-1.49272873 -6.35547362]
712, 384.05351105110617, 386.55632922475075, [ 0.50090534 40.18800532], 0.3643931968004756, [6.33895092 5.17336367]
713, 958.869190531174, 385.4909389425843, [ 0.10051443 40.17539352], 0.3643931968004756, [24.91470261 -6.05192856]
714, 347.05265945868854, 385.10591154757816, [-0.08806477 40.16161723], 0.3643931968004756, [-4.5679879   3.44167405]
715, 469.5360466368552, 387.789572039786, [ 0.75847225 40.36765098], 0.3643931968004756, [6.51524508 5.56157936]
716, 722.487841152136, 385.6240919191639, [ 0.2472866  40.05674739], 0.3643931968004756, [-12.70230829  32.49105958]
717, 333.35656031772334, 386.2085889378972, [1.29093270e-02 4.05703767e+01], 0.3643931968004756, [-0.55062301 14.55827806]
718, 309.0929038524798, 385.8325675621737, [ 0.22076532 40.21170713], 0.3643931968004756, [-7.72181656 21.21482632]
719, 329.718132635065, 386.5125604399648, [ 0.08052868 40.63292906], 0.3643931968004756, [1.56642776 3.25982516]
720, 113.76216948527401, 385.94709508147304, [ 0.13502865 40.36182607], 0.3643931968004756, [6.98113949 5.28486042]
721, 518.7981660135266, 384.9051946293298, [-0.07538875 40.03168466], 0.3643931968004756, [-18.5704027    2.25600796]
722, 353.48568267302767, 386.98719612207316, [ 0.36037767 40.56203315], 0.3643931968004756, [-1.58267162 10.13510805]
723, 461.1004231034937, 386.1111707667741, [ 0.15706257 40.41220726], 0.3643931968004756, [-8.80651866 -1.61070797]
724, 159.01834736989122, 386.36101658483443, [-0.09957185 40.69535941], 0.3643931968004756, [ -2.31313942 -10.61659269]
725, 317.20900716178346, 385.83150546738244, [ 0.12303061 40.32108202], 0.3643931968004756, [ 3.10147767 -9.23309239]
726, 192.27873353519686, 385.24240757547, [ 0.06985787 40.07022616], 0.3643931968004756, [  8.19849687 -14.5265402 ]
727, 381.77056868647776, 385.28353778220594, [-0.07148703 40.23936038], 0.3643931968004756, [-12.97252221   9.89091364]
728, 369.49240144882526, 385.4866824998131, [-3.53940711e-02  4.03069147e+01], 0.3643931968004756, [-6.451118   14.90131402]
729, 735.7496887784789, 385.0533220425598, [-0.11365309 40.15603202], 0.3643931968004756, [-4.09794328 23.23585509]
730, 283.6398235208086, 385.98469848479294, [-3.24371408e-04  4.04935490e+01], 0.3643931968004756, [2.83968611 7.88494942]
731, 457.7011612492668, 386.0326573565375, [1.10973215e-02 4.05040455e+01], 0.3643931968004756, [-23.40713806   4.7231231 ]
732, 478.883851457378, 385.6731602068599, [ 0.38747947 39.81829971], 0.3643931968004756, [ 5.4117786  -2.10809704]
733, 459.6681222500232, 386.92128079110427, [ 0.50691898 40.35885154], 0.3643931968004756, [-6.01179233 11.74344719]
734, 768.9733808834706, 387.1034357390977, [ 0.57279866 40.34707895], 0.3643931968004756, [-22.77407899  -7.53623131]
735, 607.6545477924674, 385.41186666105136, [2.15675344e-02 4.02182009e+01], 0.3643931968004756, [-26.47915234   0.15897806]
736, 321.5406012186721, 385.59065289403384, [-0.21563532 40.47487603], 0.3643931968004756, [-8.30070237 -3.71580864]
737, 163.35562628797615, 385.85587327183134, [ 0.24576072 40.19187596], 0.3643931968004756, [ 3.18209593 10.91525749]
738, 658.1746266201633, 385.4512269809885, [ 0.06006923 40.19898498], 0.3643931968004756, [13.83244515 28.5370529 ]
739, 267.8807424368231, 385.776656421099, [ 0.09265325 40.32572704], 0.3643931968004756, [-1.70056006  1.50396616]
740, 299.1984296426578, 385.22973763905316, [-0.04367987 40.18667507], 0.3643931968004756, [ -9.31537641 -13.33681751]
741, 403.6073641173032, 384.470997303877, [-0.47642734 40.07211665], 0.3643931968004756, [ -2.72021211 -20.86635806]
742, 295.93847873994247, 385.28209913837713, [ 0.061425   40.10413879], 0.3643931968004756, [-2.45825699  3.2178857 ]
743, 296.5024077383025, 385.35189494871804, [ 0.16600488 40.00676177], 0.3643931968004756, [-5.25422949 19.50207057]
744, 664.2208235621081, 384.9838723759622, [-0.17806348 40.17232411], 0.3643931968004756, [14.79980469 30.77511238]
745, 381.78038132340583, 384.9457019986034, [-0.18003896 40.15328758], 0.3643931968004756, [-4.46905979 -0.52380269]
746, 496.7891495029042, 385.9138149151783, [ 0.20136123 40.27583239], 0.3643931968004756, [ 5.12475257 10.14060686]
747, 658.8823379234921, 385.98770175962403, [ 0.24530186 40.26005512], 0.3643931968004756, [ 5.46851668 11.78412913]
748, 232.21613786922347, 387.363484334459, [ 0.43478458 40.62450762], 0.3643931968004756, [-4.85430676  3.25426854]
749, 304.402817983978, 386.61451699593584, [ 0.49605173 40.22659732], 0.3643931968004756, [ 9.68638438 -6.78579449]
750, 748.6615851513995, 385.56553350697527, [ 0.20600564 40.082446  ], 0.3643931968004756, [ 7.27092468 -6.45089843]
751, 188.7276941199068, 385.9016916897859, [-1.36424103e-02  4.04701138e+01], 0.3643931968004756, [2.29898692 2.90113028]
752, 707.670758724155, 384.4603495219869, [-0.34357341 39.9880753 ], 0.3643931968004756, [ 0.02899805 -6.22244213]
753, 312.5265378783396, 385.93678004376466, [ 0.14206898 40.35019772], 0.3643931968004756, [7.75539298 1.17756097]
754, 629.7136496855962, 384.91565089110713, [ 0.08493922 39.81091451], 0.3643931968004756, [ 0.6650446  -1.12854496]
755, 95.45226746450855, 385.9914252395449, [ 0.16572021 40.35092336], 0.3643931968004756, [ 8.64268038 10.26193453]
756, 353.3738188482048, 385.9128825144746, [-4.72591100e-03  4.04679674e+01], 0.3643931968004756, [-2.69097236 15.27173298]
757, 171.32755459372453, 384.9692712722234, [-0.13666952 40.12988598], 0.3643931968004756, [-7.90075389  1.9968563 ]
758, 743.8851407336819, 385.142054854766, [ 0.2286963  39.70852511], 0.3643931968004756, [ 0.9566689  -8.75547133]
759, 472.13619893993166, 385.2026248449476, [ 0.04984472 40.07086708], 0.3643931968004756, [ 9.6684242  -4.04665172]
760, 210.07623169272406, 386.0064173077597, [ 0.17488971 40.34823738], 0.3643931968004756, [-9.58802495  6.53696371]
761, 335.78424921165157, 385.16238510930145, [-0.13291593 40.2292762 ], 0.3643931968004756, [7.36752871 9.80316246]
762, 119.92261186281311, 385.39616131254786, [ 0.10867344 40.11282283], 0.3643931968004756, [-1.27720045  0.26143274]
763, 153.52955141200826, 385.73113929789463, [ 0.31420272 40.01533661], 0.3643931968004756, [ -2.75033912 -17.36110913]
764, 529.5653420270613, 385.3091939433455, [ 0.14287854 40.0132002 ], 0.3643931968004756, [12.49765133 13.93031152]
765, 267.71268055830177, 384.7836795138363, [-1.8205384e-02  3.9873190e+01], 0.3643931968004756, [ 4.68797615 -9.45689175]
766, 256.54293117390915, 386.0437450270843, [ 0.24635757 40.2861732 ], 0.3643931968004756, [-1.01956749 -8.54487839]
767, 301.2096900310755, 386.1415428054318, [ 0.38466774 40.14779171], 0.3643931968004756, [-15.31576977  -0.61315248]
768, 724.8075337618552, 385.81406711769085, [-3.52879678e-02  4.04503351e+01], 0.3643931968004756, [-17.41558359   4.13069446]
769, 336.9367783681134, 385.82274663735154, [ 0.43582505 39.82707829], 0.3643931968004756, [10.92093262 20.21004728]
770, 437.4932938980842, 386.2370490376107, [ 0.32639458 40.28051644], 0.3643931968004756, [-14.37279055  -1.8902647 ]
771, 590.6391795389325, 385.3903850899748, [ 0.06425767 40.16190353], 0.3643931968004756, [-25.6057594   -2.57985834]
772, 569.9143683222178, 385.8979715580424, [ 0.33711661 40.08203697], 0.3643931968004756, [-11.04862457 -12.84492822]
773, 439.08279374816186, 385.41041661299226, [-0.21113492 40.39758775], 0.3643931968004756, [-24.05773295  -5.74881764]
774, 456.1893039418393, 385.32018605468375, [-0.20891153 40.35686957], 0.3643931968004756, [ 3.56845982 10.32687498]
775, 275.50528035719367, 386.0679496425383, [ 0.18478948 40.36567026], 0.3643931968004756, [  7.03781735 -15.08413254]
776, 427.1320955651601, 384.84316082353035, [-0.41743923 40.2453504 ], 0.3643931968004756, [ -6.54695944 -27.28994009]
777, 344.0740783174376, 384.95030338639816, [-0.20223551 40.173005  ], 0.3643931968004756, [ 8.9399167  -3.51837765]
778, 501.85808979857995, 385.77712023851853, [ 0.13227435 40.28584767], 0.3643931968004756, [-15.84023041   1.26238437]
779, 245.9438169018869, 385.75949888035655, [-6.04718631e-03  4.04050001e+01], 0.3643931968004756, [-1.75770935 -4.24183425]
780, 449.36027111158745, 385.9912346312314, [ 0.14944446 40.36728319], 0.3643931968004756, [ 0.63992901 17.65963218]
781, 346.511433796924, 386.5117806663226, [ 0.08536576 40.62908296], 0.3643931968004756, [-10.12744293   4.08220405]
782, 556.3240772439254, 386.3117366193931, [ 0.27562684 40.37626665], 0.3643931968004756, [  4.6094203  -26.16792558]
783, 519.5823776956867, 386.661167034033, [ 0.45753478 40.30727471], 0.3643931968004756, [-35.12985418  -3.36169901]
784, 171.95206874615613, 385.9838720465963, [ 0.26682906 40.23116289], 0.3643931968004756, [-1.43870352  7.07691025]
785, 470.5298502722373, 385.42105878742944, [ 0.04926733 40.19459695], 0.3643931968004756, [-12.70767961  -1.59683548]
786, 527.0518078126063, 385.1557791667047, [ 0.25580651 39.64347066], 0.3643931968004756, [-2.63878371 -7.1391721 ]
787, 456.96510723381726, 385.3990560838276, [ 0.09307272 40.133481  ], 0.3643931968004756, [-12.1558323   -8.24415242]
788, 303.8058176148483, 385.7817444021584, [ 0.21646545 40.19042126], 0.3643931968004756, [-3.36339967 10.47356791]
789, 406.96810385817315, 385.6203246491482, [ 0.16263852 40.17136395], 0.3643931968004756, [-12.93372814  -1.61009841]
790, 531.905328776137, 385.8668441091271, [-0.0793325  40.50236724], 0.3643931968004756, [5.02160959 5.53192395]
791, 866.814586747923, 385.78271121235144, [-0.06226798 40.45690923], 0.3643931968004756, [-24.75131953 -26.25989355]
792, 410.39333680421316, 384.979797840557, [-0.06030596 40.06175056], 0.3643931968004756, [  0.24456349 -29.29550951]
793, 297.4344644781529, 385.26970861804045, [-3.97970459e-02  4.02039717e+01], 0.3643931968004756, [  6.91243744 -13.86407769]
794, 276.3865543399837, 385.6564904380201, [ 0.10755852 40.25311104], 0.3643931968004756, [-0.97695619 10.43695928]
795, 385.567822030947, 385.75733763810103, [-0.08984383 40.46557021], 0.3643931968004756, [-5.71982007 -3.68887899]
796, 515.8133318530457, 385.20463218568096, [-0.04124699 40.17096481], 0.3643931968004756, [-11.39692077 -16.38670368]
797, 458.99774569239463, 386.68702315267615, [ 0.58647005 40.10811745], 0.3643931968004756, [24.69927059  2.04297524]
798, 420.79504133843176, 385.04202554060896, [ 0.0873787  39.91038904], 0.3643931968004756, [ 2.42598865 12.45444405]
799, 739.5895615457393, 386.07672637310117, [ 0.31047284 40.22123359], 0.3643931968004756, [ 6.11762093 24.32286784]
800, 179.8533377668027, 385.8306221606657, [ 0.28796562 40.11886238], 0.3643931968004756, [2.86433538 0.09414748]
801, 407.0256051118239, 385.27912035614014, [-2.07878866e-03  4.01722594e+01], 0.3643931968004756, [  8.45419989 -32.28242444]
802, 253.60375201004777, 385.36012118749574, [-0.11664511 40.3123689 ], 0.3643931968004756, [-8.01536059 17.8106647 ]
803, 515.1176033248983, 386.108064136401, [-0.09865909 40.60575043], 0.3643931968004756, [ 5.50383365 10.96649378]
804, 88.44304377202832, 386.2604452173647, [ 0.28134243 40.34667819], 0.3643931968004756, [4.17891613 3.65028845]
805, 331.4387816703451, 384.9015724504846, [-0.11332314 40.06878015], 0.3643931968004756, [  9.05660344 -10.91345657]
806, 222.08790858721522, 385.01580525930945, [ 0.14803682 39.7753789 ], 0.3643931968004756, [13.20024268  3.66197365]
807, 215.23207464883245, 385.7957096253525, [ 0.26577779 40.13129767], 0.3643931968004756, [3.1237227  8.25380799]
808, 772.2201775109314, 385.5496245724221, [ 0.28434234 39.94372334], 0.3643931968004756, [  1.80678898 -23.34410753]
809, 189.28750228877146, 386.4930835936099, [ 0.57204135 40.01594582], 0.3643931968004756, [12.03327763 -5.60553506]
810, 415.3908369509968, 386.3668859220975, [ 0.26498847 40.41202351], 0.3643931968004756, [ -1.99318128 -16.74137978]
811, 438.7714383144051, 385.2092611625847, [-0.24076517 40.32622913], 0.3643931968004756, [3.29338345 7.65564459]
812, 556.2726256262193, 385.69069865676823, [ 0.26897092 40.06429291], 0.3643931968004756, [-17.85312277  -2.41953471]
813, 103.7024249666679, 384.9641668459119, [-0.07296476 40.06565712], 0.3643931968004756, [ 0.02439927 -8.06619718]
814, 303.18546615031346, 385.2782040130776, [ 0.20474846 39.88815588], 0.3643931968004756, [-8.85933149 -2.14592544]
815, 411.1865363449415, 385.1426631745286, [-0.05172442 40.14737981], 0.3643931968004756, [ 2.5155468  -3.57990022]
816, 199.46290610401053, 386.0552562560157, [ 0.4521584  39.97190942], 0.3643931968004756, [2.93777118 3.46642215]
817, 327.26738358852117, 386.00174987736943, [ 0.35557462 40.11391871], 0.3643931968004756, [-3.0938164  19.07898846]
818, 945.6723339981297, 385.4704328725345, [ 0.3419133  39.74512892], 0.3643931968004756, [ -3.44869325 -23.38337401]
819, 337.1173407767618, 385.05666339164435, [ 0.08513005 39.92492079], 0.3643931968004756, [-6.35131003  3.09163778]
820, 420.35041623211583, 385.878565760477, [ 0.16868242 40.29538952], 0.3643931968004756, [-4.88260744 23.16036068]
821, 581.5334251327208, 385.67717502255005, [ 0.17899107 40.18177539], 0.3643931968004756, [-22.6074288  -21.63241531]
822, 233.70140753992, 386.38780974535547, [ 0.29567193 40.38727034], 0.3643931968004756, [  5.14159599 -13.4555133 ]
823, 407.6714677428927, 386.0811485663581, [ 0.09061211 40.45991554], 0.3643931968004756, [ -0.87567228 -14.73028626]
824, 68.0383053638739, 386.0815329931569, [-2.29489108e-02  4.05474479e+01], 0.3643931968004756, [-7.8317541  -0.67203443]
825, 235.8648714739571, 385.249592949122, [ 0.09361655 40.04393633], 0.3643931968004756, [-13.82873668 -16.20317529]
826, 282.4986283063609, 386.50705187100255, [ 0.29754967 40.43648246], 0.3643931968004756, [-11.03987236  10.43032919]
827, 277.2547559564751, 386.2983627097578, [ 0.48564561 40.06594486], 0.3643931968004756, [  9.46641215 -12.41003484]
828, 265.8146083714114, 385.2312155964208, [ 0.04199942 40.09731761], 0.3643931968004756, [-14.86597746  -7.16590728]
829, 181.35961149021065, 384.8898105422993, [-0.14143667 40.08852964], 0.3643931968004756, [-8.21479242 12.4894097 ]
830, 267.8126961180407, 385.8123914910346, [ 0.12581045 40.30932775], 0.3643931968004756, [1.96713505e-04 1.44507651e+01]
831, 510.01924799922324, 385.26839061706806, [ 0.06902517 40.08688222], 0.3643931968004756, [-19.70939418   0.79253969]
832, 665.2493930912879, 384.85424890808287, [-0.17109234 40.0942411 ], 0.3643931968004756, [ 0.70088761 15.69986561]
833, 279.0326877597188, 385.6200410367371, [-0.09393326 40.41134653], 0.3643931968004756, [-0.25674006  8.86841751]
834, 521.4591824122971, 385.39197351766103, [ 0.06739325 40.15926258], 0.3643931968004756, [ 3.72796548 26.60679015]
835, 347.2374784511843, 386.2924280091363, [ 0.41992212 40.17578378], 0.3643931968004756, [ 20.8049846  -11.02835205]
836, 373.0685225553615, 386.6453111354073, [ 0.56776734 40.11947781], 0.3643931968004756, [16.56965026  5.36541502]
837, 537.2317866365573, 385.3234554644873, [ 0.17031221 39.98090564], 0.3643931968004756, [-3.8729712  -4.93921075]
838, 456.56820689468196, 385.46741208951033, [3.71808027e-02 4.02309290e+01], 0.3643931968004756, [ 11.16907698 -15.12300269]
839, 255.70591936730776, 387.38028232254595, [ 0.36888395 40.69599206], 0.3643931968004756, [ 5.65465896 12.08602486]
840, 556.9273175968613, 385.7930152410374, [-0.10026667 40.48683039], 0.3643931968004756, [-3.54864925 -8.10965433]
841, 162.54987376911492, 386.0685176093625, [ 0.13859541 40.41152827], 0.3643931968004756, [-5.37488933 13.07934876]
842, 270.7878520401106, 386.2923934787202, [-0.0527595  40.64425229], 0.3643931968004756, [-1.82155176 16.79225965]
843, 219.9558611890171, 385.83683364268285, [ 0.39064519 39.94332866], 0.3643931968004756, [ -2.10540096 -16.71309938]
844, 509.55348022098644, 386.11379199721284, [3.34923579e-02 4.05190198e+01], 0.3643931968004756, [ 3.85916934 10.89496964]
845, 436.8141633507381, 387.1462025945353, [ 0.73732298 40.06949768], 0.3643931968004756, [ 8.93321819 -7.4066455 ]
846, 489.86679296654637, 386.4299766938451, [6.53526130e-03 4.06551068e+01], 0.3643931968004756, [-2.40905723  5.10809209]
847, 235.5177321514247, 386.75300312908365, [ 0.31775293 40.51531728], 0.3643931968004756, [19.97367369  2.70147411]
848, 370.0562439354818, 386.4090483799812, [ 0.31982299 40.3687929 ], 0.3643931968004756, [-8.20440616 -7.97129961]
849, 443.1663873383417, 385.6244080223506, [ 0.18946765 40.13941813], 0.3643931968004756, [ 0.79762111 -3.95708697]
850, 209.48467833832646, 385.1204752993806, [-0.14864536 40.2204421 ], 0.3643931968004756, [-17.59329661  -5.02600868]
851, 373.89987960766314, 386.49062880673426, [ 0.57390041 40.01024377], 0.3643931968004756, [  8.76945115 -13.80996937]
852, 161.76323993212117, 385.26380338001064, [ 0.05251766 40.10402102], 0.3643931968004756, [14.50536467  2.64773727]
853, 378.23345296937634, 385.68096579109204, [-0.12047783 40.45468441], 0.3643931968004756, [17.54540538 -2.66368931]
854, 340.42188265765714, 387.520542915491, [ 0.41609878 40.69906754], 0.3643931968004756, [11.39494817  5.22219564]
855, 346.98407368749383, 385.63545926583697, [ 0.19665122 40.13612911], 0.3643931968004756, [-10.11585759  10.11606431]
856, 669.3550455439632, 386.3736554328632, [ 0.2974364  40.37901766], 0.3643931968004756, [ 5.66279881 16.78134526]
857, 493.8395468689487, 385.0391761559291, [-2.47761578e-02  4.00589718e+01], 0.3643931968004756, [-4.77929637  0.28117113]
858, 444.2910915815113, 387.0227111829078, [ 0.27517379 40.65671879], 0.3643931968004756, [12.32087017 14.63622969]
859, 206.2079445852699, 386.16883174605294, [ 0.24748157 40.34357182], 0.3643931968004756, [-1.27486777  2.10057136]
860, 312.8437566386868, 386.76340487680716, [ 0.5085262  40.28216715], 0.3643931968004756, [18.85807664 -9.78068641]
861, 736.4197693016328, 386.3488366973829, [ 0.2122839  40.45847355], 0.3643931968004756, [-9.47437546  7.15602552]
862, 290.81299912181964, 386.8625036762951, [ 0.33737882 40.53788215], 0.3643931968004756, [17.24094056  2.12326543]
863, 235.12778737813466, 386.83244118814343, [ 0.48526764 40.34846867], 0.3643931968004756, [ 3.55544075 -0.57212427]
864, 278.05692170315325, 385.23732145386305, [ 0.11245076 40.01006889], 0.3643931968004756, [-0.02383063 -4.40132099]
865, 627.0300174093717, 385.41008286521935, [ 0.25885739 39.88714526], 0.3643931968004756, [ -9.58838649 -20.14009147]
866, 464.4404826808476, 384.96791053852996, [ 0.06675783 39.88651947], 0.3643931968004756, [-8.61333794 10.79830597]
867, 207.039100941979, 385.0513841720883, [-0.14055811 40.1780352 ], 0.3643931968004756, [-13.21660944   2.22075372]
868, 316.91330518587085, 384.8679352400711, [-1.49942028e-02  3.99328196e+01], 0.3643931968004756, [12.06215616 -3.25562628]
869, 393.00029788722094, 384.7715094641602, [-0.09382942 39.96396662], 0.3643931968004756, [-4.21330063 -4.1624426 ]
870, 145.94046529037595, 385.0718384090722, [-0.23810279 40.25982052], 0.3643931968004756, [5.91487368 2.60914983]
871, 282.94050404014337, 384.8760717935952, [-0.2821021  40.18937524], 0.3643931968004756, [ 7.56882624 -5.63019922]
872, 286.93518620083626, 386.84852041951655, [ 0.22130451 40.64158884], 0.3643931968004756, [4.02562063 6.04290562]
873, 352.3212488636515, 386.6700468891613, [ 0.25967965 40.54071296], 0.3643931968004756, [  1.38259891 -19.43177973]
874, 386.2791390502386, 385.8364868848259, [ 0.04837989 40.39301717], 0.3643931968004756, [-15.17782907  -0.56956162]
875, 234.32602826876746, 385.4531351206554, [-1.08909530e-03  4.02605935e+01], 0.3643931968004756, [ -2.41062029 -17.42954188]
876, 514.4361058797248, 385.92165832850645, [ 0.2529234  40.21707181], 0.3643931968004756, [-3.41519011 -5.79967156]
877, 760.3290765695303, 386.19209530618605, [ 0.37869075 40.1847723 ], 0.3643931968004756, [ 8.75517557 -8.31137867]
878, 293.11643525691125, 384.9737794120512, [ 0.0610729  39.90019668], 0.3643931968004756, [-8.30027506  4.27569894]
879, 237.94898952377002, 386.30991412667913, [ 0.33944165 40.29885309], 0.3643931968004756, [ 4.54780305 20.4975471 ]
880, 137.97508287704753, 385.70213836885654, [ 0.07216021 40.31085347], 0.3643931968004756, [ 2.64484854 -8.68795354]
881, 213.3115889047794, 386.0326786556684, [ 0.45151927 39.95717396], 0.3643931968004756, [ 2.76531487 -3.85640689]
882, 239.70295193717044, 385.39867432838514, [1.88017317e-02 4.02141750e+01], 0.3643931968004756, [ 4.18360101 -5.78652644]
883, 332.3659609507837, 384.7909486541958, [-3.17098275e-02  3.98984659e+01], 0.3643931968004756, [-10.61368339   7.58030933]
884, 303.94362738994425, 385.1644833976211, [ 0.04873019 40.04879846], 0.3643931968004756, [-19.25007639   8.93825836]
885, 329.0554882450119, 385.4903743337858, [ 0.35666095 39.72324066], 0.3643931968004756, [11.27304255  7.7414873 ]
886, 370.61377901577464, 384.75683639878577, [-0.12680625 39.99087305], 0.3643931968004756, [  0.09626151 -17.97896513]
887, 333.70847434536256, 385.8490075276389, [ 0.23250811 40.20542463], 0.3643931968004756, [15.76645304  6.9614294 ]
888, 473.08657533007744, 385.6819185614199, [ 0.20511342 40.15092036], 0.3643931968004756, [ -1.48355176 -11.98511379]
889, 617.3949792436921, 384.9124974452638, [1.95998354e-02 3.99168158e+01], 0.3643931968004756, [-4.6995726   1.16956764]
890, 297.259220747953, 385.69203211713926, [ 0.23436124 40.11663262], 0.3643931968004756, [ -3.74401633 -19.51147435]
891, 454.61922455832644, 386.0415989537981, [ 0.35238321 40.14179049], 0.3643931968004756, [ 7.59671696 20.15207822]
892, 264.3365252179037, 386.145294080842, [ 0.30109994 40.26812694], 0.3643931968004756, [-9.65195341 -7.06490667]
893, 349.69676352883846, 384.85660698927495, [-0.07667947 40.00173189], 0.3643931968004756, [8.78047531 5.53088225]
894, 631.7537829020889, 384.17385912749137, [-0.25804854 39.65401312], 0.3643931968004756, [ 6.69934615 -5.22083948]
895, 393.3949395700722, 384.13643552639013, [-0.32735014 39.70864898], 0.3643931968004756, [  1.43593626 -14.75831479]
896, 377.63743069257157, 385.28972021518604, [-0.22858335 40.35522271], 0.3643931968004756, [-12.28530432   9.86378851]
897, 367.87314827953145, 385.3158321942715, [-0.10322762 40.28121506], 0.3643931968004756, [ 7.97435783 21.27981891]
898, 351.62538183064186, 384.87630300410956, [-3.69477897e-02  3.99675295e+01], 0.3643931968004756, [ 3.60755156 -1.08419097]
899, 901.0073040575857, 386.1331349134474, [ 0.34477977 40.20297591], 0.3643931968004756, [40.42012534 10.57458512]
900, 475.14634515843034, 385.3417362282661, [ 0.21641649 39.91554272], 0.3643931968004756, [-0.22506319  4.52527181]
901, 477.02540193274064, 385.76589782090355, [-0.13398891 40.49736669], 0.3643931968004756, [24.86988417  7.69783043]
902, 357.41797497423846, 385.7619180672399, [ 0.19620302 40.20537734], 0.3643931968004756, [ 9.4265896  13.13228102]
903, 97.90038078243595, 385.23179089710453, [ 0.12437162 39.98900434], 0.3643931968004756, [-3.53967405  0.07469089]
904, 171.94163443834947, 386.03308009737054, [ 0.43255464 39.99662965], 0.3643931968004756, [11.85885024 -0.96348485]
905, 370.0787201055085, 386.5635726753049, [ 0.23958963 40.51846302], 0.3643931968004756, [-15.00562863   8.19134104]
906, 282.55816951756617, 385.0047106537548, [-5.39580098e-03  4.00143879e+01], 0.3643931968004756, [-0.80474866 -3.98009488]
907, 458.37552829828076, 385.888150978978, [ 0.28501764 40.1557163 ], 0.3643931968004756, [ 12.44077195 -31.10219386]
908, 183.67271668347695, 385.57896089563064, [ 0.19352571 40.10793075], 0.3643931968004756, [-6.9151728  -3.33972902]
909, 303.0048102869243, 387.08702688793534, [ 0.38950432 40.56953016], 0.3643931968004756, [ 8.30617916 22.64577656]
910, 326.02528336194575, 387.07691213146046, [ 0.48670139 40.4533944 ], 0.3643931968004756, [ 1.67508089 11.80394689]
911, 328.7003892186566, 384.85101017441644, [-0.19272766 40.11070328], 0.3643931968004756, [-1.01209714  0.10258914]
912, 184.23719410380704, 386.7704947098023, [ 0.52766436 40.2561841 ], 0.3643931968004756, [-17.84967034   1.66452034]
913, 261.1726035511568, 386.49079386047526, [ 0.47371607 40.19723308], 0.3643931968004756, [-2.19507196  8.19278434]
